name,mos
Mario_GaussianNoise_1.ply,3.571428571
Mario_GaussianNoise_3.ply,3.321428571
Mario_GaussianNoise_4.ply,3.214285714
Mario_GaussianNoise_5.ply,2.928571429
Mario_GaussianNoise_7.ply,2.821428571
Mario_GaussianShifting_1.ply,4.46875
Mario_GaussianShifting_2.ply,3.785714286
Mario_GaussianShifting_3.ply,3.366666667
Mario_GaussianShifting_4.ply,3
Mario_GaussianShifting_5.ply,2.714285714
Mario_Octree_1.ply,3.7
Mario_Octree_2.ply,3.035714286
Mario_Octree_3.ply,2.571428571
Mario_Octree_4.ply,2.5
Mario_Octree_5.ply,2.392857143
Mario_reconstruction_3.ply,3.90625
Mario_reconstruction_4.ply,4.15625
Mario_reconstruction_5.ply,3.84375
Mario_reconstruction_6.ply,4.166666667
Mario_reconstruction_7.ply,3.178571429
matilda_GaussianShifting_1.ply,3.928571429
matilda_GaussianShifting_2.ply,2.96875
matilda_GaussianShifting_3.ply,2.607142857
matilda_GaussianShifting_4.ply,2.214285714
matilda_GaussianShifting_5.ply,2.333333333
model_ColorNoise_3.ply,3.84375
model_ColorNoise_4.ply,3.5
model_ColorNoise_5.ply,3.178571429
model_ColorNoise_6.ply,2.892857143
model_ColorNoise_7.ply,2.892857143
model_HighFrequencyNoise_3.ply,3.25
model_HighFrequencyNoise_4.ply,3
model_HighFrequencyNoise_5.ply,2.821428571
model_HighFrequencyNoise_6.ply,2.71875
model_HighFrequencyNoise_7.ply,2.533333333
model_SaltpepperNoise_1.ply,3.6
model_SaltpepperNoise_3.ply,2.59375
model_SaltpepperNoise_4.ply,2.428571429
model_SaltpepperNoise_5.ply,2.428571429
model_SaltpepperNoise_7.ply,1.821428571
MuteSwan_lossless-geom-lossy-attrs_3.ply,4.53125
MuteSwan_lossless-geom-lossy-attrs_4.ply,4.233333333
MuteSwan_lossless-geom-lossy-attrs_5.ply,4.071428571
MuteSwan_lossless-geom-lossy-attrs_6.ply,3.678571429
MuteSwan_lossless-geom-lossy-attrs_7.ply,3.25
MuteSwan_UniformShifting_1.ply,4.3
MuteSwan_UniformShifting_2.ply,3.714285714
MuteSwan_UniformShifting_3.ply,3.09375
MuteSwan_UniformShifting_4.ply,2.821428571
MuteSwan_UniformShifting_5.ply,2.642857143
ParrotV1_lossless-geom-nearlossless-attrs_3.ply,4.9
ParrotV1_lossless-geom-nearlossless-attrs_4.ply,4.625
ParrotV1_lossless-geom-nearlossless-attrs_5.ply,4.5625
ParrotV1_lossless-geom-nearlossless-attrs_6.ply,3.928571429
ParrotV1_lossless-geom-nearlossless-attrs_7.ply,2.78125
PjanicFace_GammaNoise_1.ply,3.5625
PjanicFace_GammaNoise_3.ply,2.964285714
PjanicFace_GammaNoise_4.ply,3.15625
PjanicFace_GammaNoise_5.ply,2.821428571
PjanicFace_GammaNoise_7.ply,2.392857143
PjanicFace_MeanShift_1.ply,4.1875
PjanicFace_MeanShift_3.ply,3.107142857
PjanicFace_MeanShift_4.ply,3.321428571
PjanicFace_MeanShift_5.ply,2.892857143
PjanicFace_MeanShift_7.ply,3.321428571
QQdog_ColorQuantizationDither_3.ply,4.3125
QQdog_ColorQuantizationDither_4.ply,4.033333333
QQdog_ColorQuantizationDither_5.ply,4.25
QQdog_ColorQuantizationDither_6.ply,3.1875
QQdog_ColorQuantizationDither_7.ply,2.285714286
QQdog_MeanShift_1.ply,4.535714286
QQdog_MeanShift_3.ply,3.71875
QQdog_MeanShift_4.ply,3.033333333
QQdog_MeanShift_5.ply,2.866666667
QQdog_MeanShift_7.ply,2.428571429
queen_ColorNoise_3.ply,3.666666667
queen_ColorNoise_4.ply,3.392857143
queen_ColorNoise_5.ply,3.392857143
queen_ColorNoise_6.ply,2.892857143
queen_ColorNoise_7.ply,2.90625
queen_LocalLoss_1.ply,3.1
queen_LocalLoss_2.ply,2.678571429
queen_LocalLoss_3.ply,1.607142857
queen_LocalLoss_4.ply,1.678571429
queen_LocalLoss_5.ply,1.321428571
queen_SaturationDistortion_1.ply,4.4375
queen_SaturationDistortion_2.ply,3.678571429
queen_SaturationDistortion_3.ply,2.90625
queen_SaturationDistortion_4.ply,2.535714286
queen_SaturationDistortion_5.ply,2.5
RattleSnake_lossless-geom-nearlossless-attrs_3.ply,4.75
RattleSnake_lossless-geom-nearlossless-attrs_4.ply,4.785714286
RattleSnake_lossless-geom-nearlossless-attrs_5.ply,4.7
RattleSnake_lossless-geom-nearlossless-attrs_6.ply,3.107142857
RattleSnake_lossless-geom-nearlossless-attrs_7.ply,2.285714286
redandblack_ColorQuantizationDither_3.ply,3.821428571
redandblack_ColorQuantizationDither_4.ply,3.678571429
redandblack_ColorQuantizationDither_5.ply,3.642857143
redandblack_ColorQuantizationDither_6.ply,3.25
redandblack_ColorQuantizationDither_7.ply,2.233333333
redandblack_LocalLoss_1.ply,4.566666667
redandblack_LocalLoss_2.ply,2.966666667
redandblack_LocalLoss_3.ply,3.607142857
redandblack_LocalLoss_4.ply,3
redandblack_LocalLoss_5.ply,2
redandblack_SaturationDistortion_1.ply,4.2
redandblack_SaturationDistortion_2.ply,3.535714286
redandblack_SaturationDistortion_3.ply,2.9
redandblack_SaturationDistortion_4.ply,2.571428571
redandblack_SaturationDistortion_5.ply,2.7
RedHorse_LocalRotation_1.ply,3.066666667
RedHorse_LocalRotation_2.ply,2.642857143
RedHorse_LocalRotation_3.ply,2.214285714
RedHorse_LocalRotation_4.ply,1.266666667
RedHorse_LocalRotation_5.ply,1
Rock1_ContrastDistortion_1.ply,3.607142857
Rock1_ContrastDistortion_2.ply,2.5
Rock1_ContrastDistortion_3.ply,1.785714286
Rock1_ContrastDistortion_4.ply,1.666666667
Rock1_ContrastDistortion_5.ply,1.214285714
Rock1_lossless-geom-lossy-attrs_3.ply,4.566666667
Rock1_lossless-geom-lossy-attrs_4.ply,4.5
Rock1_lossless-geom-lossy-attrs_5.ply,3.892857143
Rock1_lossless-geom-lossy-attrs_6.ply,3.533333333
Rock1_lossless-geom-lossy-attrs_7.ply,2.84375
Rock1_Octree_1.ply,4.033333333
Rock1_Octree_2.ply,2.875
Rock1_Octree_3.ply,2.571428571
Rock1_Octree_4.ply,2.214285714
Rock1_Octree_5.ply,2.107142857
Rock1_SaturationDistortion_1.ply,3.821428571
Rock1_SaturationDistortion_2.ply,3.464285714
Rock1_SaturationDistortion_3.ply,2.714285714
Rock1_SaturationDistortion_4.ply,2.607142857
Rock1_SaturationDistortion_5.ply,2.625
RpClaudiaRigged_UniformNoise_1.ply,4.535714286
RpClaudiaRigged_UniformNoise_3.ply,3.46875
RpClaudiaRigged_UniformNoise_4.ply,3.107142857
RpClaudiaRigged_UniformNoise_5.ply,2.892857143
RpClaudiaRigged_UniformNoise_7.ply,2.821428571
RpDennisPosed004_ColorQuantizationDither_3.ply,3.78125
RpDennisPosed004_ColorQuantizationDither_4.ply,3.5
RpDennisPosed004_ColorQuantizationDither_5.ply,2.5
RpDennisPosed004_ColorQuantizationDither_6.ply,2.75
RpDennisPosed004_ColorQuantizationDither_7.ply,2.464285714
RpDennisPosed004_LocalOffset_1.ply,2.75
RpDennisPosed004_LocalOffset_2.ply,2.7
RpDennisPosed004_LocalOffset_3.ply,2.392857143
RpDennisPosed004_LocalOffset_4.ply,1.21875
RpDennisPosed004_LocalOffset_5.ply,1.214285714
RpDennisPosed004_UniformNoise_1.ply,4.821428571
RpDennisPosed004_UniformNoise_3.ply,3.678571429
RpDennisPosed004_UniformNoise_4.ply,3.4375
RpDennisPosed004_UniformNoise_5.ply,3.34375
RpDennisPosed004_UniformNoise_7.ply,2.964285714
RpFabiennePercyPosed001_ContrastDistortion_1.ply,3.8
RpFabiennePercyPosed001_ContrastDistortion_2.ply,3.821428571
RpFabiennePercyPosed001_ContrastDistortion_3.ply,3.178571429
RpFabiennePercyPosed001_ContrastDistortion_4.ply,2.714285714
RpFabiennePercyPosed001_ContrastDistortion_5.ply,2.533333333
RpFabiennePercyPosed001_LocalOffset_1.ply,4.466666667
RpFabiennePercyPosed001_LocalOffset_2.ply,3.5
RpFabiennePercyPosed001_LocalOffset_3.ply,2.785714286
RpFabiennePercyPosed001_LocalOffset_4.ply,2.571428571
RpFabiennePercyPosed001_LocalOffset_5.ply,1.892857143
RpFabiennePercyPosed001_UniformShifting_1.ply,3.928571429
RpFabiennePercyPosed001_UniformShifting_2.ply,3.071428571
RpFabiennePercyPosed001_UniformShifting_3.ply,2.625
RpFabiennePercyPosed001_UniformShifting_4.ply,2.1875
RpFabiennePercyPosed001_UniformShifting_5.ply,1.928571429
RpManuelAnimated001Dancing_CorrelatedGaussianNoise_1.ply,4.533333333
RpManuelAnimated001Dancing_CorrelatedGaussianNoise_2.ply,3.5
RpManuelAnimated001Dancing_CorrelatedGaussianNoise_3.ply,3.25
RpManuelAnimated001Dancing_CorrelatedGaussianNoise_4.ply,3.142857143
RpManuelAnimated001Dancing_CorrelatedGaussianNoise_5.ply,3
RpManuelAnimated001Dancing_LocalRotation_1.ply,3.142857143
RpManuelAnimated001Dancing_LocalRotation_2.ply,2.321428571
RpManuelAnimated001Dancing_LocalRotation_3.ply,2.266666667
RpManuelAnimated001Dancing_LocalRotation_4.ply,2.035714286
RpManuelAnimated001Dancing_LocalRotation_5.ply,1.392857143
RpManuelAnimated001Dancing_UniformShifting_1.ply,4.15625
RpManuelAnimated001Dancing_UniformShifting_2.ply,4.071428571
RpManuelAnimated001Dancing_UniformShifting_3.ply,2.892857143
RpManuelAnimated001Dancing_UniformShifting_4.ply,2.46875
RpManuelAnimated001Dancing_UniformShifting_5.ply,2.2
